gene	fold_change	log_fold_change	score_low	pvalue_low	fdr_low	score_high	pvalue_high	fdr_high	pvalue	fdr	phenotype_score
MST4	9.49940266834228e-1	-7.409129665579536e-2	1.2675550383952416e-2	3.965023888546014e-2	8.141557781994975e-1	1e0	1e0	1e0	3.965023888546014e-2	8.141557781994975e-1	-1.0385778566267122e-1
PPP2R3A	9.891305817104725e-1	-1.5767101556868265e-2	1.903999310828112e-1	3.441547511663739e-1	1e0	7.345476101379916e-1	7.426251936763328e-1	1e0	3.441547511663739e-1	1e0	-7.304050362046115e-3
CHRNB1	9.494633724902853e-1	-7.481574837869093e-2	2.4122191954449776e-1	4.283883107971049e-1	1e0	1e0	1e0	1e0	4.283883107971049e-1	1e0	-2.7544344586093925e-2
DHPS	1.0134475023655405e0	1.9271357637061663e-2	1e0	1e0	1e0	6.733379455170542e-1	6.992460110228268e-1	1e0	6.992460110228268e-1	1e0	2.9941908835149724e-3
PPIC	9.737784392572534e-1	-3.833453710327843e-2	3.8189747970923665e-1	5.287331517775063e-1	1e0	1e0	1e0	1e0	5.287331517775063e-1	1e0	-1.0609599061246854e-2
BDKRB2	9.804220399069277e-1	-2.852517850490022e-2	4.7824590544210854e-1	6.208173464939728e-1	1e0	1e0	1e0	1e0	6.208173464939728e-1	1e0	-5.905743329482397e-3
NPR3	9.183189849188276e-1	-1.2293272335648668e-1	1.6123805571286684e-1	3.174090746263503e-1	1e0	4.372744028794487e-2	1.2173016085385907e-1	1e0	1.2173016085385907e-1	1e0	-1.1243449056566175e-1
NEK11	9.297026579427491e-1	-1.051587146907796e-1	4.51602452843819e-3	1.703920138454301e-2	6.234348093016431e-1	1e0	1e0	1e0	1.703920138454301e-2	6.234348093016431e-1	-1.859785252256264e-1
CDK5R2	9.611933899560522e-1	-5.7101367674695e-2	8.000216127503111e-3	2.6400403968908207e-2	7.395148805978291e-1	1e0	1e0	1e0	2.6400403968908207e-2	7.395148805978291e-1	-9.012819504328591e-2
EHHADH	1.0061348071046743e0	8.823617779347419e-3	6.838294226917683e-1	7.189740225549307e-1	1e0	3.5231859803357274e-1	4.9132286869715713e-1	1e0	4.9132286869715713e-1	1e0	2.7232598122050246e-3
PROS1	1.0263893640618262e0	3.757812572070728e-2	1e0	1e0	1e0	2.68381545909272e-1	4.063728684813618e-1	1e0	4.063728684813618e-1	1e0	1.4695876619198769e-2
EEA1	1.0093894863594055e0	1.34829649447958e-2	2.7379909818707493e-1	4.2389545146546626e-1	1e0	5.000506938570162e-2	1.2151868140405091e-1	1e0	1.2151868140405091e-1	1e0	1.234172569090308e-2
RPS6KA3	9.975315015161095e-1	-3.5656932882518915e-3	8.831876237941524e-2	1.9389212821696927e-1	9.865896284152843e-1	2.2217696990083274e-1	3.595798032809526e-1	1e0	1.9389212821696927e-1	9.865896284152843e-1	-2.5403418929710628e-3
MAPK4	9.886973377719551e-1	-1.6399147333383463e-2	5.9648481716222716e-2	1.4345212148415415e-1	9.766934590821391e-1	5.595716115789889e-1	6.33005468254345e-1	1e0	1.4345212148415415e-1	9.766934590821391e-1	-1.3829286556909303e-2
LAP3	9.915861164686628e-1	-1.2190022980709089e-2	1.0423974599083773e-1	2.2062054112843707e-1	9.999147782931771e-1	2.3542572278607724e-1	3.7336481068273336e-1	1e0	2.2062054112843707e-1	9.999147782931771e-1	-8.000971008173418e-3
ARSA	9.75674748574958e-1	-3.5527804498864224e-2	1.0000088743358632e-2	3.244698987056595e-2	8.120685672444188e-1	3.602689140327387e-1	5.000712124677925e-1	1e0	3.244698987056595e-2	8.120685672444188e-1	-5.289470438041325e-2
SHMT2	9.840884830245761e-1	-2.3140055459366607e-2	1.1932739029011928e-1	2.4676199066900878e-1	9.999147782931771e-1	1e0	1e0	1e0	2.4676199066900878e-1	9.999147782931771e-1	-1.4062714649214525e-2
TSSK1B	9.675660890796969e-1	-4.756788775830439e-2	9.599574047409466e-2	2.0732323123335678e-1	9.92366234949284e-1	1e0	1e0	1e0	2.0732323123335678e-1	9.92366234949284e-1	-3.250561271425612e-2
JAKMIP1	1.0128791792507943e0	1.8462093298586897e-2	1e0	1e0	1e0	5.86660562264261e-1	6.476536570839142e-1	1e0	6.476536570839142e-1	1e0	3.483006418274553e-3
EEF2K	9.40481864369165e-1	-8.852797084855041e-2	1.0831535975002e-2	3.574002701757869e-2	8.120685672444188e-1	1e0	1e0	1e0	3.574002701757869e-2	8.120685672444188e-1	-1.2808626291792025e-1
MAP2K5	1.0005679951758097e0	8.192111914053672e-4	2.258812125002873e-1	3.782719970997104e-1	1e0	3.360533161003841e-1	4.752202191617645e-1	1e0	3.782719970997104e-1	1e0	3.4586753061333254e-4
EPHB6	1.0036688796608535e0	5.283388349955437e-3	3.1263645622059444e-1	4.613057345458155e-1	1e0	2.1978540885590356e-1	3.5794839038243254e-1	1e0	3.5794839038243254e-1	1e0	2.3573400275659867e-3
JAK1	1.002237048722171e0	3.2237745702279807e-3	6.221908105032545e-1	6.855559535781028e-1	1e0	4.9374156500169036e-1	6.008346964406713e-1	1e0	6.008346964406713e-1	1e0	7.132439920489851e-4
HLA-B	9.758926574765514e-1	-3.5205626446467866e-2	1.0089432309947638e-1	2.1470774834808654e-1	9.92366234949284e-1	1e0	1e0	1e0	2.1470774834808654e-1	9.92366234949284e-1	-2.3522719667490855e-2
CD4	1.0062799843130326e0	9.031772121886683e-3	5.451033211538373e-1	6.489743246684304e-1	1e0	3.049609683357601e-1	4.433170335907053e-1	1e0	4.433170335907053e-1	1e0	3.1907948657246515e-3
MMP1	9.706354592249029e-1	-4.2998529331429405e-2	7.385296401323446e-3	2.5127211362920315e-2	7.395148805978291e-1	1e0	1e0	1e0	2.5127211362920315e-2	7.395148805978291e-1	-6.87914425463271e-2
SIRT3	9.434918725031903e-1	-8.391800477742899e-2	3.699661229240174e-1	5.743566061432622e-1	1e0	8.702745755048723e-1	8.734446549648037e-1	1e0	5.743566061432622e-1	1e0	-2.0208997912414876e-2
EPN1	9.852786240899782e-1	-2.139633706797607e-2	8.094217067020998e-2	1.804221820363313e-1	9.766934590821391e-1	3.262874099376848e-1	4.644563467572432e-1	1e0	1.804221820363313e-1	9.766934590821391e-1	-1.5912671319341983e-2
TP53RK	9.870134320765254e-1	-1.885837671193762e-2	3.6329072282857433e-1	5.10299912387085e-1	1e0	1e0	1e0	1e0	5.10299912387085e-1	1e0	-5.509936904135649e-3
AKT3	1.0009846281927322e0	1.4198193283567596e-3	7.16871145277432e-1	7.399493312501888e-1	1e0	3.559160488612697e-1	4.9558266904329284e-1	1e0	4.9558266904329284e-1	1e0	4.3288003948069835e-4
SHARPIN	1.0037224548112453e0	5.360396357787516e-3	8.002590235432078e-1	8.402121699949504e-1	1e0	6.962889873044003e-1	7.787320728007217e-1	1e0	7.787320728007217e-1	1e0	5.822030374868524e-4
RDH5	1.01927920457052e0	2.7549293775638053e-2	3.742651237806724e-1	5.213874778270271e-1	1e0	9.946813499832892e-2	2.1187651326494059e-1	1e0	2.1187651326494059e-1	1e0	1.8565942444522438e-2
HMGCL	1.008878991094493e0	1.2753142316121804e-2	8.092925285785021e-1	8.104453584576674e-1	1e0	4.280233138348242e-1	5.70273757989823e-1	1e0	5.70273757989823e-1	1e0	3.1107032746858403e-3
GRIA2	9.936113225368132e-1	-9.2464812377451e-3	1.104317363067629e-1	2.3126788404020698e-1	9.999147782931771e-1	8.031045343759399e-1	8.017919646440888e-1	1e0	2.3126788404020698e-1	9.999147782931771e-1	-5.879695699375038e-3
CHRNA4	1.014134492933444e0	2.0248992993537267e-2	3.436257448501309e-1	4.9143939818990856e-1	1e0	9.216374332931188e-2	1.9874752374827903e-1	1e0	1.9874752374827903e-1	1e0	1.4208683426428661e-2
PPP1R1A	1.0269926291373306e0	3.842582727910645e-2	1e0	1e0	1e0	1.1191735015600364e-1	2.3305035368859003e-1	1e0	2.3305035368859003e-1	1e0	2.430626602260945e-2
IRAK2	1.022508396352961e0	3.211268994163903e-2	1.3125321279497215e-1	2.6603251604438477e-1	9.999147782931771e-1	1.1217800409389647e-2	3.620182908144548e-2	7.766633146454553e-1	3.620182908144548e-2	7.766633146454553e-1	4.628304013831756e-2
CYP2C9	1.0059125766344332e0	8.504926677690441e-3	1e0	1e0	1e0	1e0	1e0	1e0	1e0	1e0	-0e0
PDHB	9.771999642126328e-1	-3.327428411708679e-2	1.3642223684281188e-1	2.7398673290145487e-1	1e0	7.926135995932357e-1	7.922192826099154e-1	1e0	2.7398673290145487e-1	1e0	-1.8709147244880247e-2
EGLN1	9.939677822887311e-1	-8.729004755291134e-3	1.5127878739946365e-1	2.9880751485751034e-1	1e0	3.453260409652692e-1	4.846504762603528e-1	1e0	2.9880751485751034e-1	1e0	-4.5793099552839025e-3
MAGI2	9.941148680668483e-1	-8.515532822397084e-3	3.58678602590091e-1	5.049050284634076e-1	1e0	4.409266682613937e-1	5.775935364974687e-1	1e0	5.049050284634076e-1	1e0	-2.527327575472719e-3
GSS	9.775814768553681e-1	-3.271114555526528e-2	2.2068159400225182e-1	3.732180698400093e-1	1e0	1e0	1e0	1e0	3.732180698400093e-1	1e0	-1.4001591649470945e-2
OXSR1	1.002786831768498e0	4.014956462969759e-3	1e0	1e0	1e0	7.688923017006062e-1	7.710756535362385e-1	1e0	7.710756535362385e-1	1e0	4.533006671431279e-4
BLK	9.844544011307984e-1	-2.260371129582546e-2	4.6512124177211667e-1	6.102865330749544e-1	1e0	1e0	1e0	1e0	6.102865330749544e-1	1e0	-4.84773236867048e-3
ADRA1B	1.0567532823357242e0	7.963859346841481e-2	1e0	1e0	1e0	4.691926990330269e-2	1.1665033815132433e-1	1e0	1.1665033815132433e-1	1e0	7.431188633969871e-2
PAK2	9.793145865848266e-1	-3.0155721675126028e-2	1.182419242304776e-1	2.4464288026378825e-1	9.999147782931771e-1	3.082699997881599e-1	4.4673954795188625e-1	1e0	2.4464288026378825e-1	9.999147782931771e-1	-1.8439241294894174e-2
OPRD1	1.0213120355973329e0	3.0423711889156428e-2	6.805140309700193e-1	7.169930211781563e-1	1e0	2.057067849786323e-1	3.435893673311725e-1	1e0	3.435893673311725e-1	1e0	1.4115394016019458e-2
TUFM	1.0562196627242806e0	7.890990417277823e-2	1e0	1e0	1e0	3.645915824177951e-2	9.693959024777622e-2	1e0	9.693959024777622e-2	1e0	7.997509479075182e-2
HRSP12	9.811479390881145e-1	-2.7457410127627997e-2	1.657281218647452e-1	3.214832909655116e-1	1e0	6.261542909118802e-1	6.693842495284872e-1	1e0	3.214832909655116e-1	1e0	-1.3532153788920953e-2
RALA	1.0963012946705057e0	1.3264434628276858e-1	1e0	1e0	1e0	4.3970876447449567e-4	1.4199334487119174e-3	1.4304286089850055e-1	1.4199334487119174e-3	1.4304286089850055e-1	3.777355508839741e-1
PRKAR1A	9.608665412471937e-1	-5.759203189206011e-2	2.27874464580504e-2	6.857976443778836e-2	9.766934590821391e-1	4.8448904488795896e-1	5.967302687515376e-1	1e0	6.857976443778836e-2	9.766934590821391e-1	-6.702583771539042e-2
ASGR2	9.780969814665664e-1	-3.195057475673614e-2	1.3428090543523485e-1	2.708663320399998e-1	1e0	4.102022855854766e-1	5.520563139563489e-1	1e0	2.708663320399998e-1	1e0	-1.812380292332757e-2
PTPLA	9.750139252262812e-1	-3.6505271192871995e-2	1.232882212569152e-2	3.8903586950423175e-2	8.120685672444188e-1	1e0	1e0	1e0	3.8903586950423175e-2	8.120685672444188e-1	-5.1472810373360385e-2
PEAK1	1.1087727838966037e0	1.4896375041307566e-1	5.08095127269557e-1	6.508085852024807e-1	1e0	5.163374260883953e-1	6.555733466838728e-1	1e0	6.508085852024807e-1	1e0	2.7788700030706534e-2
AKAP1	9.660901754322256e-1	-4.977023752704849e-2	3.053544917964276e-2	8.990897751843971e-2	9.766934590821391e-1	6.220177258490698e-1	6.669241824592902e-1	1e0	8.990897751843971e-2	9.766934590821391e-1	-5.206947026760594e-2
CHRNA3	9.910891202102833e-1	-1.2913302355018948e-2	3.745238709932821e-1	5.213874778270271e-1	1e0	7.254213832630582e-1	7.355125787113564e-1	1e0	5.213874778270271e-1	1e0	-3.652390735325113e-3
INPP5F	9.822360611813921e-1	-2.5858305206369645e-2	2.1412809887251003e-1	3.674088588309934e-1	1e0	5.054419474727114e-1	6.065834847497421e-1	1e0	3.674088588309934e-1	1e0	-1.1244493750782432e-2
CKS2	1.0075348213505593e0	1.082970051170127e-2	5.761416455798978e-1	6.634239817696083e-1	1e0	2.775856340191249e-1	4.156002779444197e-1	1e0	4.156002779444197e-1	1e0	4.129626566208024e-3
PRDX6	9.847112648254395e-1	-2.222733262240902e-2	2.1943740255134788e-2	6.706919693915865e-2	9.766934590821391e-1	2.0335424724153942e-1	3.406286550338583e-1	1e0	6.706919693915865e-2	9.766934590821391e-1	-2.6083261241065227e-2
VRK2	9.843953912725071e-1	-2.2690191463357212e-2	6.330114725498269e-2	1.5008998666384693e-1	9.766934590821391e-1	4.72846633475886e-1	5.914303347849168e-1	1e0	1.5008998666384693e-1	9.766934590821391e-1	-1.868873719403499e-2
CA2	9.53920005463859e-1	-6.805980618218027e-2	3.637958816320657e-2	1.016741403791956e-1	9.766934590821391e-1	3.245637823596814e-1	4.628119861373063e-1	1e0	1.016741403791956e-1	9.766934590821391e-1	-6.75690603182614e-2
ERN1	9.813234798700413e-1	-2.7199315345927188e-2	1.93872637500092e-1	3.473614701706078e-1	1e0	5.751921424785339e-1	6.411582168398064e-1	1e0	3.473614701706078e-1	1e0	-1.2490424871509254e-2
EXTL2	9.781026282441211e-1	-3.194224577237822e-2	1.9593816102494838e-1	3.488504581335428e-1	1e0	6.956541662909195e-1	7.140150452522863e-1	1e0	3.488504581335428e-1	1e0	-1.4609127960777069e-2
RNASE4	9.942757803538161e-1	-8.282030055606557e-3	2.608651458086242e-1	4.1137068894825657e-1	1e0	4.680856887035905e-1	5.891687994441112e-1	1e0	4.1137068894825657e-1	1e0	-3.1949310391158146e-3
FXYD2	9.859988885227179e-1	-2.034207457592679e-2	2.1640296905573117e-1	4.465064889663834e-1	1e0	2.55170753759702e-1	4.9028705098381103e-1	1e0	4.465064889663834e-1	1e0	-7.123229520193624e-3
MAPK10	9.782731706568927e-1	-3.169071874579339e-2	1.7578963970620878e-1	3.306373300072076e-1	1e0	6.761013082276348e-1	7.010716397425993e-1	1e0	3.306373300072076e-1	1e0	-1.5232084220766974e-2
STK38L	1.0560602985679992e0	7.869221155379588e-2	1e0	1e0	1e0	5.2316670758572655e-3	1.7781537412441033e-2	5.096274301154728e-1	1.7781537412441033e-2	5.096274301154728e-1	1.377137854511658e-1
CHKB	1.0419324805194632e0	5.926179088335423e-2	6.886026216882306e-1	7.221677938377478e-1	1e0	8.012287835801941e-2	1.767536609682306e-1	1e0	1.767536609682306e-1	1e0	4.460229543752686e-2
PPP1R12B	1.007220552997059e0	1.0379627609995192e-2	7.204252476516991e-1	7.424568732979141e-1	1e0	2.8077727414671094e-1	4.186904674559022e-1	1e0	4.186904674559022e-1	1e0	3.924609096996008e-3
DARS2	1.0037887343077574e0	5.455659688307001e-3	7.038613433628079e-1	7.315764714006413e-1	1e0	5.583965098235648e-1	6.324055571620321e-1	1e0	6.324055571620321e-1	1e0	1.085699859681355e-3
PFKFB1	9.638045015037977e-1	-5.318755560439744e-2	1.0050776991974225e-1	2.1409920544149572e-1	9.92366234949284e-1	1e0	1e0	1e0	2.1409920544149572e-1	9.92366234949284e-1	-3.5602948953315686e-2
NEK2	9.711911611767343e-1	-4.2172803220166956e-2	1.514332493608149e-1	2.9880751485751034e-1	1e0	1e0	1e0	1e0	2.9880751485751034e-1	1e0	-2.2124210381633418e-2
DUSP6	9.891899420228655e-1	-1.568052425322788e-2	2.914495953325931e-1	4.4060232800031074e-1	1e0	1e0	1e0	1e0	4.4060232800031074e-1	1e0	-5.581532981738209e-3
HINT1	1.0457653085352776e0	6.455911716557398e-2	1e0	1e0	1e0	4.987158099857973e-2	1.2117772474007449e-1	1e0	1.2117772474007449e-1	1e0	5.917341524460242e-2
GLRX2	9.505262833695247e-1	-7.320157494398062e-2	1.2171089056244035e-2	3.8515155307918394e-2	8.120685672444188e-1	1e0	1e0	1e0	3.8515155307918394e-2	8.120685672444188e-1	-1.0353399051887704e-1
SBF1	9.784890142653263e-1	-3.137244143324391e-2	1.7398662019231373e-1	3.289454944087423e-1	1e0	1e0	1e0	1e0	3.289454944087423e-1	1e0	-1.5149000842543324e-2
TAAR1	1.0069418297734363e0	9.980342409846835e-3	3.196398146023329e-1	4.6750769310447515e-1	1e0	3.942154729523952e-1	5.351206943431405e-1	1e0	4.6750769310447515e-1	1e0	3.29562122452039e-3
CPE	9.795641113513045e-1	-2.9788176563217916e-2	4.800465337520007e-2	1.2200637891075136e-1	9.766934590821391e-1	5.953268109805173e-1	6.521033573441634e-1	1e0	1.2200637891075136e-1	9.766934590821391e-1	-2.721499827915032e-2
FN3K	9.767484356584052e-1	-3.394105506932097e-2	7.1877784403763e-2	1.6521724118583864e-1	9.766934590821391e-1	4.173342730835534e-1	5.597256809422488e-1	1e0	1.6521724118583864e-1	9.766934590821391e-1	-2.6540025883962856e-2
CFB	1.0126054992415168e0	1.8072224346458495e-2	4.5017148524835415e-1	5.957548737381366e-1	1e0	1.1338450837565402e-1	2.358427456074855e-1	1e0	2.358427456074855e-1	1e0	1.1338106530001424e-2
PTPN3	1.0012411954903508e0	1.7895562137534788e-3	8.015585662671392e-1	8.034535888925813e-1	1e0	4.2327606860110634e-1	5.657808986581845e-1	1e0	5.657808986581845e-1	1e0	4.4264980546391766e-4
PIGA	1.027109427292229e0	3.8589893245070575e-2	1e0	1e0	1e0	1.2078686432305875e-1	2.4722379273287556e-1	1e0	2.4722379273287556e-1	1e0	2.342058189153882e-2
TTBK1	9.566305849729472e-1	-6.396617761350988e-2	1.3126130505716467e-2	4.2403787640105134e-2	8.543441388010747e-1	7.824602062408323e-1	7.833285139036948e-1	1e0	4.2403787640105134e-2	8.543441388010747e-1	-8.779967789336499e-2
LMTK3	9.812403727910097e-1	-2.7321500589164733e-2	2.1323782517999654e-1	3.66174509389256e-1	1e0	1e0	1e0	1e0	3.66174509389256e-1	1e0	-1.1920695604718421e-2
CDK5	1.0005101517439536e0	7.358057207709463e-4	1e0	1e0	1e0	1e0	1e0	1e0	1e0	1e0	-0e0
SLC1A1	9.745106474513725e-1	-3.725014650899334e-2	2.0193799675259035e-2	6.180379022964942e-2	9.727408997617026e-1	7.797764949876478e-1	7.811705603342238e-1	1e0	6.180379022964942e-2	9.727408997617026e-1	-4.503486428699146e-2
AZGP1	9.823524260120863e-1	-2.5687400240299547e-2	9.87745111654107e-2	2.111169136084868e-1	9.92366234949284e-1	5.304632273865051e-1	6.184608611961105e-1	1e0	2.111169136084868e-1	9.92366234949284e-1	-1.7351247328850176e-2
SLC7A9	9.884780188004801e-1	-1.6719210389769208e-2	3.8857255350440556e-1	5.353192260715318e-1	1e0	1e0	1e0	1e0	5.353192260715318e-1	1e0	-4.537379001447633e-3
SMG1	1.00354036420622e0	5.098645668147573e-3	1e0	1e0	1e0	7.327158281242635e-1	7.415116896344858e-1	1e0	7.415116896344858e-1	1e0	6.62222286999493e-4
PRPF4B	1.1695766777488041e0	2.2598644825010425e-1	1e0	1e0	1e0	1.881981439742285e-5	7.337042136201398e-5	1.6363565739701363e-2	7.337042136201398e-5	1.6363565739701363e-2	9.343362215894524e-1
ITPKA	9.796348249197921e-1	-2.9684033882516836e-2	1.1190375717690149e-1	2.3407753958765823e-1	9.999147782931771e-1	6.259826603440781e-1	6.693842495284872e-1	1e0	2.3407753958765823e-1	9.999147782931771e-1	-1.871994672996953e-2
VAMP1	1.0226894888285667e0	3.236817741214177e-2	4.3617509495952184e-1	5.817972300507982e-1	1e0	2.136066953368036e-2	6.444512539868193e-2	9.046818097461814e-1	6.444512539868193e-2	9.046818097461814e-1	3.8544346978505145e-2
NME4	9.858421616730566e-1	-2.057141258391093e-2	3.429433344939435e-1	4.902050487481711e-1	1e0	5.209142026891523e-1	6.139766336787498e-1	1e0	4.902050487481711e-1	1e0	-6.3693664358537416e-3
PYGM	9.774275882391653e-1	-3.2938269150615825e-2	1.1006212882939337e-1	2.3072839564783923e-1	9.999147782931771e-1	7.236741926160487e-1	7.344983405337051e-1	1e0	2.3072839564783923e-1	9.999147782931771e-1	-2.097834916030241e-2
NDUFAB1	9.81435807535544e-1	-2.7034186012756076e-2	8.135372249392209e-2	1.8103504085006106e-1	9.766934590821391e-1	5.124849947008129e-1	6.100577899965904e-1	1e0	1.8103504085006106e-1	9.766934590821391e-1	-2.0065782738421134e-2
NARS	9.954900252636184e-1	-6.521234566705016e-3	5.050124945179472e-1	6.31520796198549e-1	1e0	4.8891172768279445e-1	5.991083335850946e-1	1e0	5.991083335850946e-1	1e0	-1.450939732970237e-3
GPX5	9.655666236553575e-1	-5.0552286979092774e-2	4.3339518094056124e-2	1.1387089395384568e-1	9.766934590821391e-1	1e0	1e0	1e0	1.1387089395384568e-1	9.766934590821391e-1	-4.7700494456197506e-2
PTK2	1.034331587488933e0	4.869876102799186e-2	4.6448537383723476e-1	6.139118950716657e-1	1e0	5.396153892010589e-2	1.4574386817493235e-1	1e0	1.4574386817493235e-1	1e0	4.073211649563932e-2
TRAPPC5	9.66432371279712e-1	-4.9259315407996225e-2	1.1742041843332041e-2	3.772966020863095e-2	8.120685672444188e-1	7.224593975644171e-1	7.332510433705508e-1	1e0	3.772966020863095e-2	8.120685672444188e-1	-7.011162625079133e-2
CERK	9.963616080700004e-1	-5.2586623432501235e-3	1.799799848259339e-1	3.352035597602082e-1	1e0	1.238200202389727e-1	2.528215242920833e-1	1e0	2.528215242920833e-1	1e0	-3.140399291295493e-3
PPP5C	9.742324392296979e-1	-3.766207317825462e-2	2.1195856981050162e-1	3.643704602051782e-1	1e0	1e0	1e0	1e0	3.643704602051782e-1	1e0	-1.651319355069769e-2
MTNR1A	9.841562548987097e-1	-2.3040703844316775e-2	1.1584469246919626e-1	2.405082412246818e-1	9.999147782931771e-1	7.480934196157318e-1	7.537602340948032e-1	1e0	2.405082412246818e-1	9.999147782931771e-1	-1.4259201253447177e-2
GLUD1	9.968405845333316e-1	-4.5652886511921755e-3	3.5917307014605626e-1	5.275117500571858e-1	1e0	2.4273436673950613e-1	4.166922024505721e-1	1e0	4.166922024505721e-1	1e0	-1.7356525602939337e-3
CA4	1.0050825420877938e0	7.313987146255066e-3	1e0	1e0	1e0	1e0	1e0	1e0	1e0	1e0	-0e0
PPP2R5E	9.899485627626742e-1	-1.4574529467928712e-2	3.3713934953731406e-1	4.8449510360335085e-1	1e0	7.462109057223623e-1	7.519518690035866e-1	1e0	4.8449510360335085e-1	1e0	-4.586759025078793e-3
CSF2RB	1.4042108707646512e0	4.897596018552355e-1	1e0	1e0	1e0	2.477270506954235e-7	4.315907138941999e-6	1.4285652629898015e-3	4.315907138941999e-6	1.4285652629898015e-3	2.6275249562867318e0
SOAT1	1.0330641615059108e0	4.692985982911705e-2	1e0	1e0	1e0	1.831917152303709e-1	3.205078959521107e-1	1e0	3.205078959521107e-1	1e0	2.319091898594328e-2
SLC25A22	9.855857212295553e-1	-2.094673988998979e-2	1.0896216223512352e-1	2.286999192925365e-1	9.999147782931771e-1	5.310806597187807e-1	6.184608611961105e-1	1e0	2.286999192925365e-1	9.999147782931771e-1	-1.3421288199018248e-2
PPIH	9.835345358780562e-1	-2.3952382632443456e-2	7.498655000687724e-1	7.871567235359364e-1	1e0	1e0	1e0	1e0	7.871567235359364e-1	1e0	-2.4895816840414834e-3
SLK	9.929186881715566e-1	-1.0252517088208957e-2	4.082226021627598e-1	5.540545789616791e-1	1e0	5.380329426009179e-1	6.218704278358747e-1	1e0	5.540545789616791e-1	1e0	-2.6292318793807888e-3
TMPRSS15	1.0263597458467606e0	3.753649369486263e-2	1e0	1e0	1e0	8.17037753721818e-2	1.8021933440080104e-1	1e0	1.8021933440080104e-1	1e0	2.793460675523293e-2
HCN2	1.019515820140409e0	2.788416227067695e-2	7.413914604605395e-1	7.566173646207828e-1	1e0	2.4928151273792126e-1	3.8731813846293284e-1	1e0	3.8731813846293284e-1	1e0	1.148638330910023e-2
PRKCQ	1.0163934323611692e0	2.345895825815161e-2	1e0	1e0	1e0	3.3706905481002003e-1	4.756733894113534e-1	1e0	4.756733894113534e-1	1e0	7.569998068682842e-3
